"id","municipio","distrito","seccion","tramo","desc_tramo","viviendas","total_poblacion","tercer_grado","total_entre_35_50","mujeres_mas_65","total_china","estudiantes_de_grado"
"896",2807908121,28079,8,121,2,"Entre 21.215€ y 23.140€",475,1015,25,292,198,19,0
"897",2807908122,28079,8,122,3,"Entre 23.140€ y 25.295€",405,715,115,212,147,12,25
"898",2807908123,28079,8,123,4,"Entre 25.295€ y 27.760€",650,960,255,348,130,10,0
"899",2807908124,28079,8,124,4,"Entre 25.295€ y 27.760€",870,1630,335,405,218,9,15
"900",2807908125,28079,8,125,6,"Entre 31.040€ y 34.950€",640,1270,330,287,110,6,20
"901",2807908126,28079,8,126,5,"Entre 27.760€ y 31.040€",530,1095,310,347,221,5,10
"902",2807908128,28079,8,128,9,"Entre  46.300€ y 58.390€",965,2520,1305,1204,47,50,0
"903",2807908129,28079,8,129,1,"Menos de 21.215€",0,100,0,89,496,0,0
"904",2807908130,28079,8,130,4,"Entre 25.295€ y 27.760€",0,230,0,139,137,8,0
"905",2807908131,28079,8,131,9,"Entre  46.300€ y 58.390€",1210,2900,1415,1233,74,16,30
"906",2807908132,28079,8,132,10,"Más de 58.390€",255,710,280,191,117,0,10
"907",2807908133,28079,8,133,9,"Entre  46.300€ y 58.390€",390,980,460,186,103,0,10
"908",2807908134,28079,8,134,10,"Más de 58.390€",490,1465,750,250,183,3,25
"909",2807908135,28079,8,135,10,"Más de 58.390€",1010,2495,1205,598,102,1,85
"910",2807908136,28079,8,136,8,"Entre 39.755€ y 46.300€",700,1100,285,283,275,0,20
"911",2807908137,28079,8,137,10,"Más de 58.390€",405,1325,525,286,241,4,10
"912",2807908138,28079,8,138,10,"Más de 58.390€",395,1260,585,225,133,1,10
"913",2807908139,28079,8,139,10,"Más de 58.390€",385,1115,505,583,92,2,95
"914",2807908140,28079,8,140,8,"Entre 39.755€ y 46.300€",335,750,190,144,134,0,10
"915",2807908141,28079,8,141,9,"Entre  46.300€ y 58.390€",350,915,315,171,161,4,30
"916",2807908142,28079,8,142,8,"Entre 39.755€ y 46.300€",480,1165,295,186,127,4,30
"917",2807908143,28079,8,143,10,"Más de 58.390€",485,1290,675,251,171,1,45
"918",2807908144,28079,8,144,10,"Más de 58.390€",475,1200,490,269,212,0,20
"919",2807908145,28079,8,145,10,"Más de 58.390€",630,1725,785,227,175,14,60
"920",2807908146,28079,8,146,10,"Más de 58.390€",460,1160,555,286,205,3,45
"921",2807908147,28079,8,147,10,"Más de 58.390€",510,1690,630,323,210,5,45
"922",2807908148,28079,8,148,9,"Entre  46.300€ y 58.390€",1010,2220,855,434,200,3,55
"923",2807908149,28079,8,149,8,"Entre 39.755€ y 46.300€",340,750,290,149,132,0,10
"924",2807908150,28079,8,150,10,"Más de 58.390€",415,1130,505,207,162,0,65
"925",2807908151,28079,8,151,9,"Entre  46.300€ y 58.390€",415,1050,400,135,109,3,50
"926",2807908152,28079,8,152,10,"Más de 58.390€",455,1380,725,289,188,0,45
"927",2807908153,28079,8,153,8,"Entre 39.755€ y 46.300€",745,1925,635,293,84,2,105
"928",2807908154,28079,8,154,10,"Más de 58.390€",670,2060,1025,429,101,0,65
"929",2807908155,28079,8,155,8,"Entre 39.755€ y 46.300€",995,2725,870,316,70,4,115
"930",2807908156,28079,8,156,9,"Entre  46.300€ y 58.390€",1075,2505,875,201,93,1,75
"931",2807908157,28079,8,157,7,"Entre 34.950€ y 39.755€",470,750,195,187,107,40,0
"932",2807908158,28079,8,158,10,"Más de 58.390€",600,1845,980,318,203,2,0
"933",2807908159,28079,8,159,10,"Más de 58.390€",915,2525,950,370,135,7,75
"934",2807908160,28079,8,160,9,"Entre  46.300€ y 58.390€",1375,3235,1660,1572,55,34,45
"935",2807908161,28079,8,161,9,"Entre  46.300€ y 58.390€",1895,3820,2020,1705,58,201,25
"936",2807908162,28079,8,162,9,"Entre  46.300€ y 58.390€",635,1590,535,380,62,8,80
"937",2807908163,28079,8,163,10,"Más de 58.390€",745,2005,835,356,120,3,20
"938",2807908164,28079,8,164,9,"Entre  46.300€ y 58.390€",1130,2985,1590,1063,52,1,85
"939",2807908165,28079,8,165,9,"Entre  46.300€ y 58.390€",1420,3595,1800,644,51,3,80
"940",2807908166,28079,8,166,7,"Entre 34.950€ y 39.755€",370,955,140,331,65,3,20
"941",2807908167,28079,8,167,10,"Más de 58.390€",1115,3060,1495,1357,50,18,0
"942",2807908168,28079,8,168,7,"Entre 34.950€ y 39.755€",1210,2880,1250,1225,67,26,10
"943",2807908169,28079,8,169,8,"Entre 39.755€ y 46.300€",1110,2520,1250,1095,47,0,25
"944",2807908170,28079,8,170,9,"Entre  46.300€ y 58.390€",1015,2575,1285,1144,39,16,0
"945",2807908171,28079,8,171,9,"Entre  46.300€ y 58.390€",1355,3350,1650,1353,62,13,25
"946",2807908172,28079,8,172,8,"Entre 39.755€ y 46.300€",1905,3525,1565,867,54,12,45
"947",2807908173,28079,8,173,9,"Entre  46.300€ y 58.390€",1225,3480,1640,1304,55,7,20
"948",2807908174,28079,8,174,9,"Entre  46.300€ y 58.390€",1155,3415,1445,651,46,87,35
"949",2807908175,28079,8,175,10,"Más de 58.390€",325,860,500,202,33,1,0
"950",2807908176,28079,8,176,10,"Más de 58.390€",640,1625,770,1079,49,10,40
"951",2807908177,28079,8,177,8,"Entre 39.755€ y 46.300€",0,0,0,303,54,1,0
"952",2807908178,28079,8,178,9,"Entre  46.300€ y 58.390€",0,0,0,787,44,4,0
"953",2807908179,28079,8,179,8,"Entre 39.755€ y 46.300€",0,0,0,548,27,11,0
"954",2807908180,28079,8,180,8,"Entre 39.755€ y 46.300€",0,0,0,155,38,9,0
"955",2807909001,28079,9,1,6,"Entre 31.040€ y 34.950€",795,1310,385,242,226,11,30
"956",2807909002,28079,9,2,6,"Entre 31.040€ y 34.950€",675,1105,575,270,202,24,15
"957",2807909004,28079,9,4,6,"Entre 31.040€ y 34.950€",775,1565,395,308,235,22,95
"958",2807909005,28079,9,5,5,"Entre 27.760€ y 31.040€",480,755,195,190,152,11,20
"959",2807909006,28079,9,6,6,"Entre 31.040€ y 34.950€",310,645,195,154,142,1,10
"960",2807909007,28079,9,7,7,"Entre 34.950€ y 39.755€",600,1375,340,223,160,14,20
"961",2807909008,28079,9,8,9,"Entre  46.300€ y 58.390€",605,1240,640,260,209,2,40
"962",2807909009,28079,9,9,6,"Entre 31.040€ y 34.950€",545,875,210,205,186,4,10
"963",2807909010,28079,9,10,9,"Entre  46.300€ y 58.390€",1145,2385,1160,581,251,14,145
"964",2807909011,28079,9,11,7,"Entre 34.950€ y 39.755€",880,1690,755,365,184,15,30
"965",2807909012,28079,9,12,7,"Entre 34.950€ y 39.755€",380,710,260,163,113,13,10
"966",2807909013,28079,9,13,5,"Entre 27.760€ y 31.040€",990,1285,475,306,194,23,10
"967",2807909014,28079,9,14,8,"Entre 39.755€ y 46.300€",1185,2025,965,513,259,24,0
"968",2807909015,28079,9,15,9,"Entre  46.300€ y 58.390€",845,1340,650,303,221,22,30
"969",2807909016,28079,9,16,6,"Entre 31.040€ y 34.950€",625,1255,575,224,138,1,20
"970",2807909017,28079,9,17,8,"Entre 39.755€ y 46.300€",535,825,400,248,191,10,0
"971",2807909018,28079,9,18,10,"Más de 58.390€",520,1310,600,260,195,8,0
"972",2807909019,28079,9,19,10,"Más de 58.390€",750,1535,870,252,343,4,0
"973",2807909020,28079,9,20,10,"Más de 58.390€",490,905,525,179,154,4,10
"974",2807909021,28079,9,21,10,"Más de 58.390€",455,995,525,192,149,10,35
"975",2807909022,28079,9,22,9,"Entre  46.300€ y 58.390€",845,1225,540,254,191,6,75
"976",2807909023,28079,9,23,7,"Entre 34.950€ y 39.755€",1030,1325,615,366,258,23,15
"977",2807909024,28079,9,24,10,"Más de 58.390€",320,640,255,156,99,1,0
"978",2807909025,28079,9,25,10,"Más de 58.390€",540,950,430,194,137,10,10
"979",2807909026,28079,9,26,6,"Entre 31.040€ y 34.950€",800,1435,570,327,165,17,25
"980",2807909028,28079,9,28,8,"Entre 39.755€ y 46.300€",1000,2060,790,360,302,18,10
"981",2807909029,28079,9,29,9,"Entre  46.300€ y 58.390€",550,960,400,209,145,2,55
"982",2807909030,28079,9,30,10,"Más de 58.390€",530,1050,665,231,224,2,0
"983",2807909031,28079,9,31,8,"Entre 39.755€ y 46.300€",360,595,180,108,119,2,0
"984",2807909033,28079,9,33,10,"Más de 58.390€",620,1500,910,228,149,5,80
"985",2807909034,28079,9,34,10,"Más de 58.390€",1105,2120,1315,299,249,7,0
"986",2807909035,28079,9,35,9,"Entre  46.300€ y 58.390€",470,1090,565,125,182,0,10
"987",2807909036,28079,9,36,7,"Entre 34.950€ y 39.755€",750,1145,465,195,170,10,30
"988",2807909037,28079,9,37,9,"Entre  46.300€ y 58.390€",1090,2405,1285,481,313,16,80
"989",2807909038,28079,9,38,9,"Entre  46.300€ y 58.390€",405,995,490,228,246,9,0
"990",2807909039,28079,9,39,7,"Entre 34.950€ y 39.755€",515,1055,500,236,195,14,10
"991",2807909040,28079,9,40,7,"Entre 34.950€ y 39.755€",470,945,360,183,175,10,0
"992",2807909041,28079,9,41,10,"Más de 58.390€",595,1360,420,334,223,15,10
"993",2807909043,28079,9,43,10,"Más de 58.390€",685,1720,920,404,200,3,40
"994",2807909044,28079,9,44,9,"Entre  46.300€ y 58.390€",485,955,480,218,190,8,20
"995",2807909045,28079,9,45,10,"Más de 58.390€",345,915,410,216,143,2,30
"996",2807909046,28079,9,46,9,"Entre  46.300€ y 58.390€",725,1305,830,373,177,13,0
"997",2807909047,28079,9,47,8,"Entre 39.755€ y 46.300€",595,1375,510,320,183,13,35
"998",2807909049,28079,9,49,6,"Entre 31.040€ y 34.950€",495,1065,330,267,175,21,20
"999",2807909050,28079,9,50,6,"Entre 31.040€ y 34.950€",465,980,355,196,132,27,10
"1000",2807909051,28079,9,51,7,"Entre 34.950€ y 39.755€",495,1290,530,252,190,50,25
"1001",2807909052,28079,9,52,7,"Entre 34.950€ y 39.755€",895,2045,565,402,278,46,20
"1002",2807909053,28079,9,53,8,"Entre 39.755€ y 46.300€",1295,2895,1040,207,76,11,110
"1003",2807909054,28079,9,54,3,"Entre 23.140€ y 25.295€",745,1440,185,301,220,12,55
"1004",2807909055,28079,9,55,8,"Entre 39.755€ y 46.300€",805,1795,605,310,287,31,35
"1005",2807909056,28079,9,56,8,"Entre 39.755€ y 46.300€",1265,2800,1230,414,303,24,60
"1006",2807909057,28079,9,57,4,"Entre 25.295€ y 27.760€",520,880,195,180,172,18,10
"1007",2807909058,28079,9,58,3,"Entre 23.140€ y 25.295€",515,835,165,216,183,10,0
"1008",2807909060,28079,9,60,3,"Entre 23.140€ y 25.295€",990,1785,345,333,269,7,25
"1009",2807909061,28079,9,61,3,"Entre 23.140€ y 25.295€",475,795,120,191,161,24,0
"1010",2807909063,28079,9,63,7,"Entre 34.950€ y 39.755€",580,1365,285,269,209,3,0
"1011",2807909064,28079,9,64,5,"Entre 27.760€ y 31.040€",700,1275,145,299,239,33,20
"1012",2807909065,28079,9,65,2,"Entre 21.215€ y 23.140€",615,1230,105,323,172,9,30
"1013",2807909066,28079,9,66,4,"Entre 25.295€ y 27.760€",425,740,110,150,132,8,20
"1014",2807909067,28079,9,67,2,"Entre 21.215€ y 23.140€",565,1185,200,187,114,22,10
"1015",2807909068,28079,9,68,3,"Entre 23.140€ y 25.295€",565,935,145,198,174,3,20
"1016",2807909069,28079,9,69,5,"Entre 27.760€ y 31.040€",430,905,220,186,120,17,15
"1017",2807909070,28079,9,70,5,"Entre 27.760€ y 31.040€",500,845,130,128,196,8,0
"1018",2807909071,28079,9,71,10,"Más de 58.390€",745,1890,920,733,131,4,10
"1019",2807909072,28079,9,72,10,"Más de 58.390€",1010,2445,1035,565,283,5,60
"1020",2807909073,28079,9,73,10,"Más de 58.390€",795,2235,1175,515,102,10,60
"1021",2807909074,28079,9,74,7,"Entre 34.950€ y 39.755€",840,1935,585,356,196,2,35
"1022",2807909075,28079,9,75,10,"Más de 58.390€",830,2015,695,520,268,12,35
"1023",2807909076,28079,9,76,3,"Entre 23.140€ y 25.295€",405,840,210,274,126,14,0
"1024",2807909077,28079,9,77,8,"Entre 39.755€ y 46.300€",340,740,300,254,139,2,35
"1025",2807909078,28079,9,78,10,"Más de 58.390€",410,1340,625,431,170,1,30
"1026",2807909079,28079,9,79,10,"Más de 58.390€",825,2195,900,272,248,4,60
"1027",2807909080,28079,9,80,10,"Más de 58.390€",1030,3065,1060,641,157,5,70
"1028",2807909081,28079,9,81,10,"Más de 58.390€",375,855,345,154,128,2,35
"1029",2807909082,28079,9,82,7,"Entre 34.950€ y 39.755€",490,1070,155,166,142,25,0
"1030",2807909083,28079,9,83,10,"Más de 58.390€",1160,2915,1600,938,128,12,25
"1031",2807909084,28079,9,84,7,"Entre 34.950€ y 39.755€",485,860,345,175,163,5,50
"1032",2807909085,28079,9,85,10,"Más de 58.390€",540,1690,765,275,69,4,40
"1033",2807909086,28079,9,86,10,"Más de 58.390€",1120,2850,1495,410,82,3,65
"1034",2807909087,28079,9,87,10,"Más de 58.390€",635,2555,1135,359,156,7,70
"1035",2807909088,28079,9,88,9,"Entre  46.300€ y 58.390€",1320,2825,1520,621,119,16,25
"1036",2807909089,28079,9,89,10,"Más de 58.390€",0,0,0,289,125,4,0
"1037",2807909090,28079,9,90,7,"Entre 34.950€ y 39.755€",0,0,0,458,125,29,0
"1038",2807909091,28079,9,91,10,"Más de 58.390€",0,0,0,547,188,9,0
"1039",2807910001,28079,10,1,4,"Entre 25.295€ y 27.760€",435,1055,185,220,144,4,10
"1040",2807910002,28079,10,2,1,"Menos de 21.215€",270,710,10,223,83,8,0
"1041",2807910003,28079,10,3,1,"Menos de 21.215€",320,895,15,170,75,16,0
"1042",2807910004,28079,10,4,1,"Menos de 21.215€",300,550,55,162,107,3,0
"1043",2807910005,28079,10,5,2,"Entre 21.215€ y 23.140€",575,1130,105,298,158,14,10
"1044",2807910006,28079,10,6,6,"Entre 31.040€ y 34.950€",1230,2955,705,636,160,3,40
"1045",2807910007,28079,10,7,2,"Entre 21.215€ y 23.140€",655,820,130,338,143,5,10
"1046",2807910008,28079,10,8,2,"Entre 21.215€ y 23.140€",550,1335,215,265,98,21,15
"1047",2807910009,28079,10,9,3,"Entre 23.140€ y 25.295€",395,955,145,289,148,12,0
"1048",2807910010,28079,10,10,5,"Entre 27.760€ y 31.040€",255,660,105,188,119,3,0
"1049",2807910011,28079,10,11,6,"Entre 31.040€ y 34.950€",465,795,215,148,104,6,10
"1050",2807910012,28079,10,12,5,"Entre 27.760€ y 31.040€",590,1245,280,214,155,7,15
"1051",2807910013,28079,10,13,7,"Entre 34.950€ y 39.755€",385,645,135,135,116,21,0
"1052",2807910014,28079,10,14,9,"Entre  46.300€ y 58.390€",355,980,505,147,84,6,35
"1053",2807910015,28079,10,15,2,"Entre 21.215€ y 23.140€",730,980,165,298,202,12,0
"1054",2807910016,28079,10,16,6,"Entre 31.040€ y 34.950€",550,1005,305,304,183,12,0
"1055",2807910017,28079,10,17,9,"Entre  46.300€ y 58.390€",440,1230,500,184,163,8,0
"1056",2807910018,28079,10,18,4,"Entre 25.295€ y 27.760€",425,745,195,197,102,34,0
"1057",2807910020,28079,10,20,1,"Menos de 21.215€",505,985,200,195,146,12,0
"1058",2807910021,28079,10,21,3,"Entre 23.140€ y 25.295€",730,1220,120,318,199,10,10
"1059",2807910022,28079,10,22,2,"Entre 21.215€ y 23.140€",700,875,360,297,88,30,0
"1060",2807910023,28079,10,23,3,"Entre 23.140€ y 25.295€",415,660,190,255,117,21,0
"1061",2807910024,28079,10,24,2,"Entre 21.215€ y 23.140€",605,1085,145,310,127,32,15
"1062",2807910025,28079,10,25,4,"Entre 25.295€ y 27.760€",740,1585,275,297,150,18,30
"1063",2807910026,28079,10,26,4,"Entre 25.295€ y 27.760€",645,1210,245,231,137,9,0
"1064",2807910027,28079,10,27,3,"Entre 23.140€ y 25.295€",595,1115,255,280,160,11,10
"1065",2807910028,28079,10,28,2,"Entre 21.215€ y 23.140€",620,705,90,330,149,26,0
"1066",2807910029,28079,10,29,3,"Entre 23.140€ y 25.295€",745,1340,400,345,196,34,0
"1067",2807910030,28079,10,30,2,"Entre 21.215€ y 23.140€",740,1530,260,362,150,14,15
"1068",2807910031,28079,10,31,2,"Entre 21.215€ y 23.140€",485,1515,250,183,117,7,0
"1069",2807910032,28079,10,32,2,"Entre 21.215€ y 23.140€",745,1605,235,362,141,15,10
"1070",2807910033,28079,10,33,3,"Entre 23.140€ y 25.295€",600,935,170,261,107,5,0
"1071",2807910034,28079,10,34,2,"Entre 21.215€ y 23.140€",435,1160,90,212,73,23,15
"1072",2807910035,28079,10,35,3,"Entre 23.140€ y 25.295€",465,820,205,230,147,17,80
"1073",2807910036,28079,10,36,5,"Entre 27.760€ y 31.040€",725,1450,395,334,220,23,75
"1074",2807910037,28079,10,37,3,"Entre 23.140€ y 25.295€",1030,1505,330,428,184,11,30
"1075",2807910038,28079,10,38,5,"Entre 27.760€ y 31.040€",545,1120,145,196,91,20,0
"1076",2807910039,28079,10,39,3,"Entre 23.140€ y 25.295€",485,1270,105,275,132,23,0
"1077",2807910040,28079,10,40,1,"Menos de 21.215€",525,695,120,225,86,17,0
"1078",2807910041,28079,10,41,2,"Entre 21.215€ y 23.140€",900,1760,300,337,171,44,0
"1079",2807910042,28079,10,42,4,"Entre 25.295€ y 27.760€",750,1425,250,285,163,30,15
"1080",2807910043,28079,10,43,4,"Entre 25.295€ y 27.760€",935,2260,315,305,231,48,10
"1081",2807910044,28079,10,44,6,"Entre 31.040€ y 34.950€",370,600,165,158,152,20,0
"1082",2807910046,28079,10,46,3,"Entre 23.140€ y 25.295€",680,1415,125,296,202,25,0
"1083",2807910047,28079,10,47,2,"Entre 21.215€ y 23.140€",285,485,55,253,120,14,0
"1084",2807910048,28079,10,48,2,"Entre 21.215€ y 23.140€",530,1005,80,315,145,21,0
"1085",2807910049,28079,10,49,2,"Entre 21.215€ y 23.140€",555,1140,85,316,148,17,10
"1086",2807910050,28079,10,50,3,"Entre 23.140€ y 25.295€",580,1275,145,344,205,63,0
"1087",2807910051,28079,10,51,3,"Entre 23.140€ y 25.295€",575,1290,95,251,133,60,10
"1088",2807910052,28079,10,52,3,"Entre 23.140€ y 25.295€",565,1190,60,276,175,12,10
"1089",2807910053,28079,10,53,3,"Entre 23.140€ y 25.295€",705,1895,220,285,141,47,0
"1090",2807910054,28079,10,54,7,"Entre 34.950€ y 39.755€",610,1285,420,266,227,6,35
"1091",2807910055,28079,10,55,7,"Entre 34.950€ y 39.755€",495,950,300,281,187,23,0
"1092",2807910056,28079,10,56,3,"Entre 23.140€ y 25.295€",470,900,55,246,152,28,10
"1093",2807910057,28079,10,57,2,"Entre 21.215€ y 23.140€",670,1225,245,396,210,4,10
"1094",2807910058,28079,10,58,2,"Entre 21.215€ y 23.140€",440,895,130,273,139,18,0
"1095",2807910059,28079,10,59,1,"Menos de 21.215€",580,1515,105,318,134,17,0
"1096",2807910060,28079,10,60,6,"Entre 31.040€ y 34.950€",800,2250,490,449,232,47,90
"1097",2807910061,28079,10,61,1,"Menos de 21.215€",775,1905,175,352,249,12,10
"1098",2807910062,28079,10,62,1,"Menos de 21.215€",260,560,15,219,106,43,0
"1099",2807910063,28079,10,63,2,"Entre 21.215€ y 23.140€",550,860,80,341,213,21,0
"1100",2807910065,28079,10,65,3,"Entre 23.140€ y 25.295€",360,775,65,179,138,0,10
"1101",2807910067,28079,10,67,5,"Entre 27.760€ y 31.040€",445,985,205,214,170,3,0
"1102",2807910068,28079,10,68,5,"Entre 27.760€ y 31.040€",450,910,175,167,151,6,10
"1103",2807910069,28079,10,69,4,"Entre 25.295€ y 27.760€",610,805,145,320,199,23,0
"1104",2807910070,28079,10,70,4,"Entre 25.295€ y 27.760€",545,980,165,260,178,32,0
"1105",2807910072,28079,10,72,7,"Entre 34.950€ y 39.755€",820,1645,545,380,389,29,10
"1106",2807910073,28079,10,73,3,"Entre 23.140€ y 25.295€",435,715,135,305,168,9,35
"1107",2807910074,28079,10,74,6,"Entre 31.040€ y 34.950€",480,720,260,158,143,11,25
"1108",2807910075,28079,10,75,4,"Entre 25.295€ y 27.760€",520,945,220,228,124,20,0
"1109",2807910076,28079,10,76,5,"Entre 27.760€ y 31.040€",385,595,85,175,192,20,0
"1110",2807910077,28079,10,77,3,"Entre 23.140€ y 25.295€",430,725,100,149,125,0,20
"1111",2807910078,28079,10,78,5,"Entre 27.760€ y 31.040€",585,1340,260,199,202,8,45
"1112",2807910081,28079,10,81,7,"Entre 34.950€ y 39.755€",260,685,135,115,135,0,35
"1113",2807910082,28079,10,82,3,"Entre 23.140€ y 25.295€",455,905,140,188,159,5,15
"1114",2807910083,28079,10,83,2,"Entre 21.215€ y 23.140€",240,495,45,178,108,16,0
"1115",2807910084,28079,10,84,2,"Entre 21.215€ y 23.140€",780,1285,175,519,242,9,35
"1116",2807910086,28079,10,86,2,"Entre 21.215€ y 23.140€",575,1270,225,360,208,10,30
"1117",2807910087,28079,10,87,9,"Entre  46.300€ y 58.390€",355,965,335,128,199,5,10
"1118",2807910088,28079,10,88,4,"Entre 25.295€ y 27.760€",470,1045,245,262,227,7,25
"1119",2807910089,28079,10,89,4,"Entre 25.295€ y 27.760€",475,985,180,218,216,8,10
"1120",2807910090,28079,10,90,7,"Entre 34.950€ y 39.755€",380,850,205,153,182,5,35
"1121",2807910091,28079,10,91,8,"Entre 39.755€ y 46.300€",395,840,280,175,201,1,10
"1122",2807910092,28079,10,92,6,"Entre 31.040€ y 34.950€",245,560,95,205,128,8,0
"1123",2807910093,28079,10,93,4,"Entre 25.295€ y 27.760€",435,655,130,225,163,9,0
"1124",2807910094,28079,10,94,1,"Menos de 21.215€",610,1000,85,312,149,15,0
"1125",2807910095,28079,10,95,3,"Entre 23.140€ y 25.295€",565,1535,125,301,212,19,0
"1126",2807910096,28079,10,96,1,"Menos de 21.215€",720,1740,195,391,216,9,35
"1127",2807910098,28079,10,98,4,"Entre 25.295€ y 27.760€",495,1070,170,236,181,7,0
"1128",2807910099,28079,10,99,5,"Entre 27.760€ y 31.040€",545,1115,240,229,222,1,25
"1129",2807910100,28079,10,100,5,"Entre 27.760€ y 31.040€",450,970,165,215,186,4,30
"1130",2807910101,28079,10,101,6,"Entre 31.040€ y 34.950€",485,1210,205,237,205,4,10
"1131",2807910102,28079,10,102,6,"Entre 31.040€ y 34.950€",295,680,100,135,136,6,10
"1132",2807910103,28079,10,103,2,"Entre 21.215€ y 23.140€",655,1310,165,267,193,10,0
"1133",2807910104,28079,10,104,7,"Entre 34.950€ y 39.755€",255,675,185,129,106,0,0
"1134",2807910106,28079,10,106,8,"Entre 39.755€ y 46.300€",385,1140,295,259,318,9,0
"1135",2807910107,28079,10,107,8,"Entre 39.755€ y 46.300€",435,1060,270,174,216,6,30
